Real,Predict
0.0043254206,0.05985756
0.0043382556,0.03914468
0.0043382556,0.02669729
0.0043382556,0.007977754
0.0043382556,0.005490515
0.0043382556,0.0035875817
0.0043382556,0.0029825503
0.30133232,0.0053812275
0.0043382556,-0.011963569
0.0043382556,0.03330948
0.0043382556,0.05452109
0.0043382556,0.010525174
0.0043382556,0.031242467
0.0043382556,-0.011755347
0.0043382556,0.0026212074
0.0043382556,0.0023706648
0.0043382556,0.002400101
0.0043125856,0.0015078129
0.0043382556,0.001956925
0.0043382556,0.005356034
0.0043382556,0.0045480193
0.0043382556,0.0026349518
0.0043382556,0.0038058488
0.0043382556,0.002833953
0.0043382556,0.0026571765
0.0043382556,0.002197552
0.0043382556,0.002148522
0.0043382556,0.0028353417
0.0043382556,0.0028092535
0.0043382556,0.004439276
0.0043382556,0.0037263539
0.0043382556,0.0035440654
0.0043382556,0.00446718
0.0043382556,0.0032698507
0.0043382556,0.0046124654
0.038036745,0.0025449628
0.06059439,-0.00571368
0.079352856,-0.0023734737
0.06756384,0.024976486
0.056018688,0.050752133
0.018270731,0.04017316
0.0026055204,0.04597049
0.0043254206,0.060681425
0.0043382556,0.045236282
0.0043382556,0.030411856
0.0043382556,0.007492637
0.0043382556,0.0033734497
0.0043382556,0.004222758
0.0043382556,0.0030927532
0.0043382556,0.0024883281
0.0043382556,0.0021896607
0.0043382556,0.00261982
0.0043382556,0.0027986863
0.0043382556,0.0031019575
0.0043382556,0.004633723
0.0043382556,0.0033129859
0.0043382556,0.0037121857
0.0043382556,0.003402621
0.0043382556,0.0019675656
0.0043382556,0.002730132
0.045346323,0.00057720626
0.046514314,-0.007785567
0.06343094,0.004686282
0.04147013,0.025311567
0.06676164,0.04019248
0.032800037,0.042445946
0.014323944,0.04632745
0.018155215,0.042284727
0.03310166,0.027774293
0.03948711,0.035440035
0.05025574,0.032612503
0.048644938,0.035067264
0.03625267,0.040474284
0.029289642,0.040935736
0.005596093,0.04040336
0.004319003,0.026515087
0.0043382556,0.036482517
0.0043382556,0.021275846
0.0043382556,0.0068425196
0.0043382556,0.0033973763
0.0043382556,0.0021579016
0.0043382556,0.0021633052
0.0043382556,0.002966059
0.0043382556,0.0033943246
0.0043382556,0.004150121
0.0043382556,0.003506565
0.0043382556,0.0036893128
0.0043382556,0.0035118982
0.0043382556,0.0036811777
0.0043382556,0.0040934687
0.0043382556,0.0037912591
0.0043382556,0.0043721534
0.0043382556,0.0043253754
0.06832111,0.0025526732
0.09573041,-0.0056000035
0.10468929,0.00022724085
0.12478261,0.039676953
0.12742662,0.07027342
0.10909173,0.101586916
0.13499291,0.111283965
0.10427216,0.11281747
0.15124853,0.12516701
0.16322365,0.12703927
0.22251529,0.1373746
0.23821259,0.16698444
0.32641524,0.20139931
0.2366788,0.25294954
0.1981479,0.22457549
0.108783685,0.21287608
0.15505414,0.22173107
0.19409843,0.20566264
0.13207293,0.1781168
0.12966636,0.14645311
0.1824506,0.16494904
0.23477921,0.16104953
0.17213762,0.15357323
0.34204835,0.20355833
0.2947511,0.22670968
0.25891557,0.2358593
0.118146874,0.22342229
0.093311,0.19530454
0.13463353,0.21697682
0.15294918,0.1830976
0.120514944,0.15843245
0.112557195,0.13317068
0.080597855,0.122055456
0.06446417,0.11455465
0.056339566,0.083645724
0.03500767,0.09051582
0.023263576,0.074439496
0.020208826,0.035317857
0.05594168,0.04369509
0.09425438,0.04266366
0.09096218,0.056531947
0.08938988,0.06205325
0.06644077,0.0614667
0.07384019,0.083308734
0.07902556,0.080582954
0.07633019,0.08000268
0.047079057,0.07364482
0.08204181,0.06874783
0.073095754,0.073739946
0.09089801,0.06557978
0.091559015,0.07475355
0.09616039,0.083975695
0.06966879,0.08240177
0.048786122,0.085584186
0.030483305,0.07599055
0.028057475,0.070472024
0.009215584,0.051658064
0.011314119,0.03402639
0.0150619615,0.030192016
0.018527431,0.012820055
0.023340585,0.018412517
0.015331498,0.015736185
0.018392663,0.015611524
0.046745345,0.021414805
0.05911836,0.020266041
0.069732964,0.029388003
0.06316141,0.040005844
0.04829839,0.05438497
0.10930992,0.061116748
0.10900188,0.06515514
0.1666378,0.09187603
0.13215636,0.09129168
0.080629945,0.104917794
0.1272277,0.116995566
0.10286672,0.114367396
0.13825944,0.119450815
0.14562677,0.11630435
0.17695077,0.11792692
0.19097951,0.14569053
0.1635317,0.15728527
0.17291413,0.16512746
0.17071934,0.16352956
0.15678687,0.1711345
0.17055249,0.16702205
0.2697933,0.17033494
0.35668674,0.22418615
0.3617502,0.26896718
0.36549804,0.31286597
0.24928926,0.27255934
0.16175404,0.27296215
0.10185916,0.25930503
0.13134132,0.20789763
0.060928103,0.1565488
0.07507878,0.096438885
0.09375381,0.11849063
0.07541249,0.093192264
0.046848025,0.067098536
0.028455364,0.07260583
0.038633578,0.056862067
0.052527547,0.048146434
0.045076787,0.048858896
0.03841538,0.04842448
0.0350911,0.04598175
0.031882327,0.03751535
0.08770849,0.04332538
0.07361557,0.04565794
0.077061795,0.05226329
0.07727357,0.06690032
0.08063636,0.053019345
0.07397496,0.07206288
0.06476579,0.07822044
0.06364914,0.07268801
0.068866596,0.06958409
0.08253595,0.071501434
0.09882367,0.077485
0.10308491,0.07412225
0.095473714,0.08931594
0.07514295,0.09809731
0.03639386,0.07963957
0.06661404,0.09985922
0.2171438,0.08243937
0.42984027,0.1577223
0.5663862,0.34468222
0.49305302,0.41139007
0.432157,0.33101654
0.50022143,0.41258973
0.59310883,0.5568947
0.69502574,0.543439
0.6878574,0.5897026
0.8194169,0.70231605
0.5231769,0.5909673
0.59811455,0.64141303
0.6526508,0.6961714
0.71656305,0.68923336
0.7153373,0.6859598
0.7070779,0.66853595
0.73032224,0.67612493
0.7313811,0.7053091
0.74678963,0.7246911
0.7066415,0.7293201
0.73663706,0.7185522
0.69120735,0.7352628
0.71237236,0.722772
0.62458044,0.69965994
0.6987415,0.70576894
0.7700789,0.71089864
0.6878959,0.69398344
0.6694775,0.6856161
0.6758951,0.69517946
0.71520895,0.6935043
0.75209695,0.7007941
0.83241886,0.7301281
0.88987505,0.7552627
0.8671313,0.8105523
0.9168287,0.8424492
0.86773455,0.8513675
0.85751784,0.852793
0.8467749,0.8781568
0.88785994,0.8737821
0.86535364,0.86134756
0.8398439,0.87645835
0.86535364,0.8617878
0.93934786,0.86458623
0.9285921,0.8962849
0.8327718,0.89720476
0.96949744,0.9055485
0.9614819,0.9194979
0.9137675,0.93094915
0.95576394,0.93243396
0.8807172,0.92734075
0.8538662,0.92955106
0.7680638,0.88252455
0.87468475,0.87687516
0.9698183,0.8998241
0.9801313,0.90514815
0.97970134,0.94401675
0.97985536,0.9471469
0.9795666,0.9813895
0.8630305,0.9609659
0.8354607,0.94292396
0.81109333,0.9422974
0.7714715,0.88646436
0.93953395,0.92625046
0.97820604,0.89681196
0.97999656,0.88985634
0.97988105,0.9597761
0.9796307,0.951519
0.97972697,0.97590417
0.9793676,0.9809074
0.9778723,0.9808364
0.9791623,0.97999287
0.97913015,0.97811586
0.9794446,0.9798121
0.97919434,0.9788551
0.9789184,0.97927195
0.97945744,0.9800873
0.9795794,0.9777444
0.97945106,0.98105156
0.97949594,0.97981626
0.9794318,0.9793142
0.9796692,0.9804031
0.9794382,0.9796603
0.9794446,0.9805243
0.97982967,0.97798556
0.97962433,0.9793614
0.9795024,0.979984
0.97949594,0.9775274
0.97953445,0.98050016
0.979143,0.97813034
0.97967565,0.97874653
0.9506363,0.9798864
0.7721389,0.9625526
0.69986457,0.89213634
0.6883644,0.8281242
0.7291478,0.75865155
0.78324765,0.79086185
0.81486046,0.79737604
0.81927574,0.7921236
0.7886063,0.7396483
0.7978347,0.76639336
0.8549893,0.8089014
0.9776092,0.8164135
0.97967565,0.90585035
0.97952807,0.8928771
0.9796949,0.9295294
0.9796179,0.9819736
0.9800222,0.95626736
0.97962433,0.98033774
0.97966284,0.97967064
0.97961146,0.98069185
0.9787323,0.9787761
0.9796692,0.9780985
0.97868735,0.98169446
0.9790018,0.9777964
0.9421523,0.97850543
0.97422075,0.97760576
0.9531969,0.9653172
0.94498247,0.9705514
0.81884575,0.951915
0.8757436,0.9315287
0.9013624,0.93041825
0.9112647,0.90221024
0.90462255,0.90468633
0.947896,0.87640345
0.95682925,0.9267751
0.8979868,0.9168992
0.97989386,0.9152279
0.9751256,0.9676186
0.95783675,0.9448046
0.8952401,0.9540202
0.9787965,0.95945895
0.978405,0.95677304
0.86666924,0.958191
0.750961,0.89888734
0.8774507,0.92946583
0.74671906,0.8509322
0.8719958,0.8752856
0.90421826,0.9242761
0.76103014,0.76295507
0.9791879,0.8919481
0.9330458,0.91839164
0.5959197,0.80246663
0.710922,0.8489771
0.59856373,0.7209171
0.7767852,0.7993597
0.79407406,0.70581347
0.6284887,0.7160036
0.75296974,0.7360412
0.5935709,0.62711513
0.7406994,0.7625562
0.629323,0.6482509
0.6067525,0.64089936
0.6576051,0.70921385
0.5769302,0.5878672
0.60577065,0.6117561
0.62508744,0.6438299
0.59256333,0.609906
0.4472767,0.5895104
0.53411883,0.54099745
0.48667398,0.58123803
0.4531552,0.4763893
0.36388722,0.46811828
0.37323117,0.47277954
0.3168146,0.38848385
0.29480886,0.42916873
0.3361057,0.33348972
0.2723988,0.30944827
0.30190024,0.3325371
0.29213274,0.30090275
0.26995373,0.2952632
0.25502655,0.2808232
0.24742818,0.29054755
0.242538,0.26304966
0.24217862,0.24881433
0.18628828,0.26387805
0.14791784,0.21462463
0.14329079,0.20104648
0.13627,0.1925504
0.16342902,0.1433628
0.15574722,0.17663725
0.14629419,0.14941892
0.14519037,0.14728054
0.14596048,0.147494
0.14464489,0.14936277
0.12812614,0.14967981
0.13546781,0.13708206
0.1345501,0.14397979
0.16122139,0.13770533
0.17555174,0.13661078
0.21054658,0.15594818
0.20032986,0.15631323
0.22066703,0.18512665
0.21548809,0.19973497
0.20692709,0.20123684
0.27777672,0.21458815
0.24961014,0.22058998
0.29720902,0.24335091
0.2627019,0.24067076
0.2318143,0.25701395
0.2409978,0.26878577
0.22303511,0.24954851
0.23726921,0.2544187
0.22764291,0.2475496
0.24494459,0.23238716
0.25312695,0.23583108
0.26000014,0.23626265
0.28457287,0.24939655
0.29041925,0.2539508
0.31571078,0.2657758
0.33771652,0.28344518
0.3490178,0.28839248
0.3817729,0.33149853
0.36814207,0.33267504
0.38174725,0.35396934
0.41654953,0.37334543
0.41518903,0.37837407
0.45389318,0.3990125
0.48274645,0.42011103
0.49691638,0.43908387
0.50864124,0.4596171
0.51318485,0.47366267
0.5263665,0.49803874
0.5518633,0.50031406
0.5540902,0.52075624
0.50438637,0.52863777
0.44194373,0.5142102
0.39209872,0.510276
0.41124865,0.44660923
0.40821317,0.43272305
0.41362956,0.43539822
0.38480198,0.40514722
0.365113,0.39918584
0.35195062,0.38479358
0.3089852,0.37291855
0.30937025,0.3527403
0.28953364,0.32841435
0.30903652,0.32698917
0.2983,0.31004384
0.32350808,0.30882007
0.3093959,0.3086175
0.27563965,0.30234534
0.24928284,0.30390638
0.22655834,0.28621873
0.22533259,0.26754817
0.23171163,0.2497879
0.22360627,0.23310247
0.21372968,0.23318294
0.21515438,0.22311331
0.21242051,0.22143178
0.22616687,0.21794249
0.18981794,0.21494226
0.18633963,0.21073544
0.17793907,0.1977793
0.17744492,0.1918425
0.20387234,0.1939983
0.21277988,0.18929422
0.18286774,0.1870571
0.19932231,0.18832365
0.19715318,0.1965862
0.19691573,0.19253677
0.17712404,0.19390342
0.18263029,0.19292122
0.16584843,0.18554743
0.16047053,0.1816829
0.15309678,0.1761677
0.14266187,0.1642998
0.13152744,0.16278572
0.11781958,0.14798653
0.11681202,0.1352258
0.10514494,0.13044237
0.0759644,0.11937835
0.07427658,0.10635133
0.09515925,0.09742739
0.11588148,0.099407636
0.13456935,0.09761191
0.13676415,0.10343764
0.1189619,0.10958021
0.11357117,0.112733126
0.13292646,0.12343848
0.115746714,0.12473586
0.11133786,0.120674714
0.09870815,0.119297065
0.12546286,0.114775605
0.12301778,0.11425506
0.12451949,0.11420981
0.106113985,0.11900681
0.07908974,0.11555964
0.049787257,0.09794308
0.037337236,0.086853735
0.034545608,0.06424552
0.023853987,0.045473617
0.021363983,0.042469867
0.016987223,0.031461243
0.011185768,0.02551318
0.013913222,0.02189667
0.020561792,0.016130496
0.022410043,0.01594456
0.025246594,0.016981306
0.010518344,0.016920064
0.0043254206,0.017255418
0.0043382556,0.020228978
0.0043382556,0.016837146
0.0043382556,0.009109579
0.0043382556,0.0053936816
0.0043382556,0.004471253
0.0043382556,0.003559659
0.0043382556,0.0029695015
0.0043382556,0.0024718181
0.0043382556,0.0028134477
0.0043382556,0.0035911067
0.0043382556,0.0037071607
0.0043382556,0.0036188704
0.0043382556,0.0035231349
0.0043382556,0.00404148
0.0043382556,0.0037023397
0.0043382556,0.004119983
0.0043382556,0.005051501
0.0043382556,0.003751775
0.0043382556,0.004496184
0.0043382556,0.0040714904
0.0043382556,0.004106589
0.0043382556,0.0050910204
0.0043382556,0.003419916
0.0043382556,0.0032490783
0.0043382556,0.0029128054
0.0043382556,0.0030266154
0.0043382556,0.0029629976
0.0043382556,0.0028476603
0.0043382556,0.004681303
0.0043382556,0.001671388
0.0043382556,0.00091565214
0.0043382556,0.0017781556
0.0043382556,0.0021362465
0.0043382556,0.0025794753
0.0043382556,0.0027977785
0.0043382556,0.0033407738
0.0043382556,0.0040662144
0.0043382556,0.0035733469
0.0043382556,0.0036244104
0.0043382556,0.002799173
0.0043382556,0.004192516
0.0043254206,0.0015486197
0.008811279,0.0014880702
0.08389006,0.0026474057
0.047656637,-0.009501716
0.027434975,0.0006149523
0.019714676,0.024502305
0.006180089,0.027008692
0.004331838,0.044301532
0.0043382556,0.04386179
0.0043382556,0.020252349
0.0043382556,0.008046407
0.0043382556,0.004926013
0.0043382556,0.0039816173
0.0043382556,0.002310768
0.0043382556,0.0024126028
0.0043382556,0.002616242
0.0043382556,0.0027424777
0.0043382556,0.0038971119
0.0043382556,0.0040907175
0.0043382556,0.003878045
0.0043382556,0.0035020106
0.0043382556,0.0036369816
0.0043382556,0.003871584
0.0043382556,0.0033935017
0.0043382556,0.0035661953
0.0043382556,0.0019206929
0.0043382556,0.0017785032
0.0043382556,0.0025035152
0.0043382556,0.0018782478
0.0043382556,0.0020075694
0.0043382556,0.0016653484
0.0043382556,0.0013924642
0.0043382556,0.0020530988
0.0043382556,0.0020728777
0.0043382556,0.002255197
0.0043382556,0.0022525191
0.0043382556,0.0023774344
0.0043382556,0.0026052017
0.0043382556,0.0023251453
0.0043382556,0.0031299233
0.0043382556,0.0026892414
0.0043382556,0.0019278135
0.0043382556,0.0015049304
0.0043382556,0.0011590798
0.0043382556,0.0013661887
0.0043382556,0.0014436427
0.0043382556,0.0016724069
0.0043382556,0.0018439279
0.0043382556,0.0013599461
0.0043382556,0.0023439971
0.0043382556,0.0020146647
0.0043382556,0.001900106
0.0043382556,0.0022256123
0.0043382556,0.0026576717
0.0043382556,0.0027295165
0.0043382556,0.0019760868
0.0043382556,0.00300087
0.0043382556,0.0028845319
0.0043382556,0.0025313285
0.0043382556,0.0021448378
0.0043382556,0.003473625
0.0043382556,0.0027332022
0.0043382556,0.0023488414
0.0043382556,0.0025694915
0.0043382556,0.0030658152
0.0043382556,0.005350734
0.0043382556,0.00217801
0.0043382556,0.0020677845
0.0043382556,0.0007190532
0.0043382556,0.0035543723
0.0043382556,0.0043470548
0.0043382556,0.003727158
0.0043382556,0.0029429093
0.0043382556,0.0029440995
0.0043382556,0.0049050935
0.0043382556,0.0053455005
0.0043382556,0.005212173
0.0043382556,0.0048285415
0.0043382556,0.004142684
0.0043382556,0.0036229813
0.0043382556,0.00021435367
0.0043382556,1.4539808e-05
0.0043382556,0.00036215177
0.0043382556,0.0017313268
0.0043382556,0.0025771272
0.027088428,0.001999112
0.026093708,0.0024580443
0.025426285,0.0110989185
0.014516471,0.01264252
0.0023167313,0.018607106
0.0014696162,0.015626961
0.004319003,0.015316377
0.0043382556,0.020302847
0.0043382556,0.0129747335
0.034160554,0.002829067
0.04376761,0.0026566596
0.02160785,0.007824917
0.008156691,0.011144958
0.002721036,0.010232605
0.0036002388,0.012962155
0.003940368,0.0142760975
0.0043382556,0.022311667
0.0043382556,0.01132212
0.0043382556,0.0044468218
0.0043382556,0.003580766
0.0043382556,0.0037223087
0.0043382556,0.0040865173
0.0043382556,0.004078506
0.0043382556,0.0034378306
0.0043382556,0.0033363388
0.0043382556,0.002453898
0.0043382556,0.0029502655
0.0043382556,0.0027947472
0.0043382556,0.0034508007
0.0043382556,0.0039633294
0.0043382556,0.003085051
0.0043382556,0.0037022664
0.0043382556,0.0030036583
0.0043382556,0.0035727685
0.0043382556,0.0043830737
0.0043382556,0.0039957617
0.0043382556,0.004282496
0.0043382556,0.003443346
0.0043382556,0.0038651887
0.0043382556,0.0032381313
0.0043382556,0.0033484516
0.0043382556,0.0048244456
0.0043382556,0.0036739775
0.0043382556,0.003673614
0.0043382556,0.004007628
0.0043382556,0.004115221
0.0043382556,0.0041851047
0.0043382556,0.003342001
0.0043382556,0.0037082667
0.0043382556,0.0040000617
0.0043382556,0.0034879055
0.0043382556,0.0040200627
0.0043382556,0.003243506
0.0043382556,0.004488335
0.0043382556,0.0040216185
0.0043382556,0.0029872255
0.0043382556,0.0030848433
0.0043382556,0.0036895364
0.0043382556,0.004174429
0.0043382556,0.0034136467
0.0043382556,0.0041076317
0.0043382556,0.0022331418
0.0043382556,-0.0005813027
0.0043382556,0.00056910445
0.0043382556,0.0010636253
0.0043382556,0.0015253946
0.0043382556,0.002444927
0.0043382556,0.0019209366
0.0043382556,0.0031170899
0.0043382556,0.0030065016
0.0043382556,0.0032958756
0.0043382556,0.0034458472
0.0043382556,0.003393218
0.0043382556,0.004405243
0.0043382556,0.002561408
0.0043382556,0.0032343525
0.0043382556,0.0042250277
0.0043382556,0.0023511667
0.0043382556,0.0038082884
0.0043382556,0.0035170945
0.0043382556,0.0033804881
0.0043382556,0.003813061
0.0043382556,0.0033851536
0.0043382556,0.0039020702
0.008131021,0.0025417614
0.07037472,0.002973062
0.033217177,-0.003349036
0.015697297,-0.00019317865
0.30133232,0.056970097
0.013393401,-0.021829791
0.013983815,-0.0014692768
0.020324342,0.04857631
0.018835474,0.04757858
0.012642549,0.047502376
0.024470072,0.028616257
0.018155215,0.020339826
0.014574229,0.015539993
0.020568209,0.019623809
0.03555316,0.020335522
0.04246485,0.014107203
0.040263634,0.03679736
0.05666686,0.03181798
0.07731208,0.030511675
0.07678584,0.06134051
0.09516567,0.060247514
0.11298075,0.06743906
0.10578027,0.07744078
0.0963465,0.09715261
0.078306794,0.096340396
0.091084115,0.09280414
0.08519923,0.09926414
0.090673395,0.08571906
0.08409542,0.08922152
0.073301114,0.087841935
0.06486206,0.07738555
0.06615198,0.08209125
0.06750608,0.07507973
0.067287885,0.06563497
0.0621346,0.06764128
0.053393915,0.06575375
0.054247446,0.0625204
0.06203192,0.05763667
0.05963176,0.061964646
0.037516925,0.058223803
0.0279933,0.05047661
0.022377955,0.049352836
0.014837348,0.028762678
0.010094787,0.024995495
0.009780328,0.024715327
0.0014118584,0.011263528
0.0043254206,0.01861669
0.0043382556,0.012903266
0.0043382556,0.008058519
0.0043382556,0.004463421
0.0043382556,0.0030877283
0.0043382556,0.0045115575
0.0043382556,0.0033322
0.0043382556,0.0037038075
0.0043382556,0.0030905541
0.0043382556,0.0016511893
0.0043382556,0.0024709008
0.0043382556,0.0021912258
0.0043382556,0.002545823
0.0043382556,0.0034288154
0.0043382556,0.0029771745
0.0043382556,0.003162411
0.0043382556,0.0020394444
0.0043382556,0.0021446927
0.0043382556,0.001941558
0.0043382556,0.001946976
0.0043382556,0.0026767217
0.0043382556,0.0024492221
0.0043382556,0.0027868415
0.0043382556,0.0020603235
0.0043382556,0.0018703602
0.0043382556,0.0036305021
0.0043382556,0.0037146744
0.0043382556,0.0036833892
0.0043382556,0.003782585
0.0043382556,0.0026852714
0.0043382556,0.0024301768
0.0043382556,0.0021038153
0.0043382556,0.0032647415
0.0043382556,0.003349768
0.0043382556,0.0042148293
0.0043382556,0.004997543
0.0043382556,0.0035505549
0.0043382556,0.005012878
0.0043382556,0.004448188
0.0043382556,0.0038311856
0.0043382556,0.004575831
0.0043382556,0.0039464682
0.0043382556,0.003423416
0.0043382556,0.00230959
0.0043382556,0.0016641412
0.0043254206,0.00082654716
0.019541403,0.00074002845
0.09320832,0.0030469366
0.09297087,-0.0045021027
0.11929561,0.022090765
0.13299064,0.08845636
0.044062816,0.104318835
0.08808713,0.100316785
0.15077363,0.09166751
0.15703715,0.10027589
0.1765208,0.12084824
0.15652375,0.13454612
0.13807333,0.14693023
0.1283315,0.13251066
0.1664966,0.15725036
0.19570282,0.15754645
0.14899598,0.14502892
0.20730573,0.1717773
0.18414482,0.16406533
0.1984816,0.17407082
0.15180044,0.1843422
0.13673848,0.17258757
0.13429339,0.1652922
0.123640284,0.14962584
0.13596195,0.15133876
0.102026016,0.13013634
0.09960019,0.12502131
0.106178164,0.12882891
0.09901619,0.10592428
0.116869785,0.111144535
0.12919146,0.111639835
0.10437483,0.10484003
0.102738366,0.10957543
0.08833099,0.10811965
0.07685002,0.10530477
0.051930718,0.0954484
0.030008407,0.08384109
0.007161972,0.063951634
0.003375625,0.0507037
0.0043382556,0.05762721
0.0043382556,0.025689011
0.0043382556,0.007506813
0.0043382556,0.0049160193
0.0043382556,0.0029748809
0.0043382556,0.0038735152
0.0043382556,0.003155745
0.0043382556,0.0029426278
0.0043382556,0.0030938531
0.0043382556,0.0021765237
0.0043382556,0.0020044323
0.0043382556,0.0015437524
0.0043382556,0.0021305426
0.0043382556,0.0026930505
0.0043382556,0.0021314078
0.0043382556,0.0035388554
0.0043382556,0.003294231
0.0043382556,0.0032004584
0.0043382556,0.003237782
0.0043382556,0.002415909
0.0043382556,0.0021953734
0.0043382556,0.0020339189
0.0043382556,0.0023887425
0.0043382556,0.0025894865
0.0043382556,0.0023654208
0.0043382556,0.0029146397
0.0043382556,0.002630047
0.0043382556,0.0032156818
0.0043382556,0.0033504674
0.0043382556,0.0030606445
0.0043382556,0.0038931838
0.0043382556,0.0036740694
0.0043382556,0.0033873343
0.0043382556,0.0028892318
0.0043382556,0.0022765072
0.0043382556,0.0020494834
0.0043382556,0.0018415169
0.0043382556,0.0014702484
0.0043382556,0.0015100494
0.0043382556,0.0020733608
0.0043382556,0.0027234866
0.0043382556,0.003093442
0.0043382556,0.004141134
0.0043382556,0.003908394
0.0043382556,0.0033184092
0.0043382556,0.0035666756
0.0043382556,0.0034856384
0.0043382556,0.0034586783
0.0043382556,0.0028143974
0.0043382556,0.0031274208
0.0043382556,0.003712601
0.0043382556,0.0030040601
0.0043382556,0.003229875
0.0043382556,0.0026063845
0.0043382556,0.0021245405
0.0043382556,0.0025479323
0.0043382556,0.002858076
0.0043382556,0.004206525
0.0043382556,0.0037246046
0.0043382556,0.0036960044
0.0043382556,0.003064691
0.0043382556,0.0015946897
0.0043382556,0.0017422338
0.0043382556,0.002470837
0.0043382556,0.0022112136
0.0043382556,0.0020593118
0.0043382556,0.0019938957
0.0043382556,0.002085416
0.0043382556,0.0019901223
0.0043382556,0.0025127225
0.0043382556,0.0032527796
0.0043382556,0.002953202
0.0043382556,0.0030259793
0.0043382556,0.002557115
0.0043382556,0.0025241137
0.0043382556,0.00451729
0.0043382556,0.0037675158
0.0043382556,0.0034607698
0.0043382556,0.0030711694
0.0043382556,0.0019353582
0.0043382556,0.0012327244
0.0043382556,0.0015999596
0.0043382556,0.0025615427
0.0043382556,0.0024039107
0.0043382556,0.0022142818
0.0043382556,0.0034356876
0.0043382556,0.0024134112
0.0043382556,0.0032691169
0.0043382556,0.0033728695
0.0043382556,0.0017821149
0.0043382556,0.0020860857
0.0043382556,0.0019341852
0.0043382556,0.0017603971
0.0043382556,0.0019793836
0.0043382556,0.0026662946
0.0043382556,0.0028830622
0.0043382556,0.0026200516
0.0043382556,0.0031475597
0.0043382556,0.002295881
0.0043382556,0.0026582112
0.0043382556,0.0043184757
0.0043382556,0.0035824433
0.0043382556,0.0034663172
0.0043382556,0.003862618
0.004331838,0.0012161317
0.004331838,0.0026669293
0.004319003,0.0024712726
0.004331838,0.003745527
0.004331838,0.0026032603
0.067242965,0.0028600309
0.10032537,0.0051614884
0.07981492,0.0019045044
0.10875802,0.056213185
0.104933165,0.0759618
0.10181424,0.07498781
0.10518986,0.096406706
0.12878715,0.10141221
0.11418083,0.10669204
0.11670293,0.11112234
0.08592442,0.1112182
0.10280254,0.10644624
0.112717636,0.10926203
0.09735405,0.10957173
0.102815375,0.09823975
0.13944668,0.10384054
0.20576552,0.12148972
0.12122729,0.114433445
0.097398974,0.13064282
0.15133196,0.14674658
0.18816863,0.14263017
0.19322565,0.14634985
0.17485866,0.1501317
0.14624926,0.15560254
0.1415003,0.15504602
0.1726446,0.1669398
0.1364946,0.1618597
0.11235825,0.14832035
0.09636575,0.15381403
0.031599957,0.11603094
0.018001193,0.07800086
0.015684463,0.09389936
0.00510836,0.046958275
0.008137438,0.028151473
0.0042419927,0.01908073
0.003247274,0.011218267
0.0020279419,0.0061400468
0.0043254206,0.006872094
0.0043382556,0.0063286135
0.0043382556,0.0037015865
0.0043382556,0.0027945847
0.0043382556,0.0024736733
0.0043382556,0.0023636469
0.0043382556,0.0034402716
0.0043382556,0.0020029026
0.0043382556,0.0020987366
0.0043382556,0.0024145828
0.0043382556,0.0029850635
0.0043382556,0.00354248
0.0043382556,0.0022124224
0.0043382556,0.0023888592
0.0043382556,0.0023871947
0.0043382556,0.0029129914
0.0043382556,0.0043316605
0.0043382556,0.003535356
0.0043382556,0.0040754653
0.0043382556,0.004202672
0.0043382556,0.0038675787
0.0043382556,0.003714981
0.0043382556,0.0029845191
0.0043382556,0.0030245571
0.0043382556,0.0035241481
0.0043382556,0.0047854926
0.0043382556,0.0036157724
0.0043382556,0.0029909536
0.0043382556,0.0047407635
0.0043382556,0.0050646854
0.0043382556,0.004592886
0.0043382556,0.0045246696
0.0043382556,0.0016724989
0.0043382556,0.0019868275
0.0043382556,0.0020295542
0.0043382556,0.0022230828
0.0043382556,0.002202299
0.0043382556,0.0027901004
0.0043382556,0.0042317845
0.0043382556,0.0049804472
0.0043382556,0.0050441124
0.0043382556,0.005461513
0.0043382556,0.0043794797
0.0043382556,0.004805725
0.0043382556,0.0037418727
0.0043382556,0.002333928
0.0043382556,0.0027080984
0.0043382556,0.0024167732
0.0043382556,0.002761988
0.0043382556,0.0026906945
0.0043382556,0.0030413566
0.0043382556,0.0038640234
0.0043382556,0.00234353
0.0043382556,0.0034265257
0.0043382556,0.004079528
0.0043382556,0.004264655
0.0043382556,0.0048820693
0.0043382556,0.0045533557
0.0043382556,0.0044552325
0.0043382556,0.0031945629
0.010062699,-0.0001414027
0.041296855,-0.00038900133
0.030855522,-0.009092395
0.031401012,0.004463168
0.016409645,0.014156197
0.013348479,0.017759196
0.016120855,0.023317497
0.009196332,0.018019466
0.006443208,0.01631277
0.020889085,0.015188968
0.007521354,0.01238759
0.0033307022,0.010373262
0.0042419927,0.009482628
0.020260166,0.008471694
0.007803726,0.0069822324
0.009934349,0.009126861
0.0028108815,0.01099748
0.0043254206,0.01318515
0.0043382556,0.01326344
0.0043382556,0.009326147
0.0043382556,0.004766937
0.0043382556,0.004633045
0.0043382556,0.0035084067
0.0043382556,0.0026616687
0.0043382556,0.0020282853
0.0043382556,0.0032632612
0.0043382556,0.0025026726
0.0043382556,0.0016377792
0.0043382556,0.0022872942
0.0043382556,0.0022106227
0.0043382556,0.0033965523
0.0043382556,0.0043202545
0.0043382556,0.0039947946
0.0043382556,0.005161734
0.0043382556,0.0043883706
