date,T,yun,sfs,zjfs,zfs,js,sd,Target
2020/8/29 22:45,18.2,63.8,0,0,0,20.9,39.7,0
2020/8/29 23:00,18.4,58.6,0,0,0,20.6,38.4,0
2020/8/29 23:15,18.5,55,0,0,0,20.3,37.5,0
2020/8/29 23:30,18.4,60.2,0,0,0,20.1,37.1,0
2020/8/29 23:45,18.4,51.3,0,0,0,19.8,36.6,0
2020/8/30 0:00,18.3,35,0,0,0,19.6,36.2,0
2020/8/30 0:15,18.1,20.7,0,0,0,19.6,36.5,0
2020/8/30 0:30,17.9,32.1,0,0,0,19.7,37.3,0
2020/8/30 0:45,17.6,30.5,0,0,0,19.8,38.3,0
2020/8/30 1:00,17.3,25.7,0,0,0,19.9,39.2,0
2020/8/30 1:15,17.1,27.1,0,0,0,20.1,40.1,0
2020/8/30 1:30,16.9,30.5,0,0,0,20.3,40.8,0
2020/8/30 1:45,16.6,21.5,0,0,0,20.6,41.6,0
2020/8/30 2:00,16.4,27.7,0,0,0,20.8,42.4,0
2020/8/30 2:15,16.2,22.4,0,0,0,21,43.1,0
2020/8/30 2:30,16.1,34,0,0,0,21.2,43.6,0
2020/8/30 2:45,16,33.4,0,0,0,21.4,44.1,0
2020/8/30 3:00,15.9,45.3,0,0,0,21.5,44.6,0
2020/8/30 3:15,15.9,50.9,0,0,0,21.6,44.7,0
2020/8/30 3:30,15.8,49.3,0,0,0,21.6,44.5,0
2020/8/30 3:45,15.8,45.4,0,0,0,21.5,44.2,0
2020/8/30 4:00,15.8,34,0,0,0,21.5,44,0
2020/8/30 4:15,15.9,36.7,0,0,0,21.5,43.6,0
2020/8/30 4:30,16,44.9,0,0,0,21.6,43.1,0
2020/8/30 4:45,16.2,80.7,0,0,0,21.6,42.6,0
2020/8/30 5:00,16.3,64.5,0,0,0,21.6,42.1,0
2020/8/30 5:15,16.4,86.9,0,0,0,21.6,41.8,0
2020/8/30 5:30,16.4,80.5,0,0,0,21.6,41.7,0
2020/8/30 5:45,16.5,74.4,0,0,0,21.5,41.5,0
2020/8/30 6:00,16.5,71.8,0,0,0,21.5,41.4,0
2020/8/30 6:15,16.5,62.2,0,0,0,21.4,41.3,0
2020/8/30 6:30,16.5,67.4,0,0,0,21.4,41.2,0
2020/8/30 6:45,16.5,47.2,0,0,0,21.4,41.1,0
2020/8/30 7:00,16.5,67,0,0,0,21.4,41.1,0
2020/8/30 7:15,16.5,49.7,0,0,0,21.3,41.2,0
2020/8/30 7:30,16.4,51.9,0,0,0,21.2,41.5,0
2020/8/30 7:45,16.3,65.4,0,0,0,21.2,41.9,0
2020/8/30 8:00,16.2,54.3,0,0,0,21.1,42.2,0
2020/8/30 8:15,16.2,77.6,0,0,0,20.9,42.2,0
2020/8/30 8:30,16.3,68.8,5,0,5,20.7,41.9,0.62995
2020/8/30 8:45,16.3,61.2,15,0,15,20.5,41.6,1.88445
2020/8/30 9:00,16.4,48.3,33,0,33,20.4,41.3,4.15734
2020/8/30 9:15,16.6,60.6,37,0,37,20.3,41,4.65941
2020/8/30 9:30,16.8,81.6,24,0,24,20.4,40.5,3.00696
2020/8/30 9:45,17,76.1,43,0,43,20.5,40.1,5.41026
2020/8/30 10:00,17.3,80.1,43,0,43,20.6,39.6,5.40639
2020/8/30 10:15,17.5,88.7,29,0,29,20.7,39.2,3.65342
2020/8/30 10:30,17.8,95.5,14,0,14,20.8,38.6,1.76134
2020/8/30 10:45,18,88.1,44,0,44,20.9,38.1,5.53476
2020/8/30 11:00,18.3,89,44,0,44,21,37.7,5.51012
2020/8/30 11:15,18.5,92.9,33,0,33,21.1,37.2,4.14612
2020/8/30 11:30,18.7,89.6,52,0,52,21.2,36.8,6.54264
2020/8/30 11:45,18.9,80,109,0,109,21.3,36.3,13.70893
2020/8/30 12:00,19.1,70.1,175,0,175,21.4,35.9,21.966
2020/8/30 12:15,19.3,68.9,193,0,193,21.5,35.4,24.21764
2020/8/30 12:30,19.5,67,217,0,217,21.6,34.9,27.13802
2020/8/30 12:45,19.7,68.2,219,0,219,21.6,34.4,27.56772
2020/8/30 13:00,19.9,71.6,204,0,204,21.7,33.9,25.69992
2020/8/30 13:15,20.1,70.7,218,0,218,21.7,33.3,27.4244
2020/8/30 13:30,20.4,69.6,234,0,234,21.7,32.6,29.28042
2020/8/30 13:45,20.7,69.4,241,0,241,21.6,31.9,30.15874
2020/8/30 14:00,20.9,69.4,245,0,245,21.6,31.3,30.6495
2020/8/30 14:15,21.1,69.6,247,0,247,21.5,31,31.10965
2020/8/30 14:30,21,65.2,286,0,286,21.3,31.3,35.9931
2020/8/30 14:45,21,58.3,344,0,344,21.2,31.5,43.2236
2020/8/30 15:00,21,51,404,0,404,21,31.7,50.68988
2020/8/30 15:15,21,50.5,406,0,406,20.8,31.7,50.93676
2020/8/30 15:30,21.1,57.9,343,0,343,20.6,31.4,43.09109
2020/8/30 15:45,21.2,55.7,355,0,355,20.3,31.1,44.58445
2020/8/30 16:00,21.3,53.8,364,0,364,20.1,30.9,45.61648
2020/8/30 16:15,21.4,52,369,0,369,19.9,30.5,46.29105
2020/8/30 16:30,21.6,54.8,337,0,337,19.7,30.1,42.16207
2020/8/30 16:45,21.8,59.8,290,0,290,19.6,29.7,36.424
2020/8/30 17:00,21.9,57.9,291,0,291,19.4,29.3,36.44484
2020/8/30 17:15,22,55.2,296,0,296,19.3,29,37.06216
2020/8/30 17:30,22.1,50.8,306,0,306,19,28.8,38.44278
2020/8/30 17:45,22.1,48.5,303,0,303,18.8,28.6,37.95378
2020/8/30 18:00,22.1,47.4,287,0,287,18.6,28.4,35.88074
2020/8/30 18:15,22.1,46.3,271,0,271,18.4,28.2,34.05657
2020/8/30 18:30,22.2,48.7,236,0,236,18.1,28.1,29.57316
2020/8/30 18:45,22.2,53,195,0,195,17.9,27.9,24.47055
2020/8/30 19:00,22.2,53.8,169,0,169,17.6,27.7,21.13514
2020/8/30 19:15,22.2,48,167,0,167,17.3,27.6,20.96184
2020/8/30 19:30,22.2,78.6,60,0,60,17,27.4,7.5066
2020/8/30 19:45,22.2,84.9,33,0,33,16.8,27.2,4.12632
2020/8/30 20:00,22.2,86.7,24,0,24,16.5,27.1,3.01272
2020/8/30 20:15,21.8,70.6,36,0,36,16.5,28.2,4.527
2020/8/30 20:30,20.9,30.5,57,31,61,16.8,30.6,7.62805
2020/8/30 20:45,20,0.8,44,99,57,17,33.3,7.17288
2020/8/30 21:00,19.2,2.1,25,38,29,17.3,36.1,3.64994
2020/8/30 21:15,18.7,12.9,7,0,7,17.4,37.7,0.87773
2020/8/30 21:30,18.5,17,0,0,0,17.3,38.1,0
2020/8/30 21:45,18.4,28.5,0,0,0,17.2,38.4,0
2020/8/30 22:00,18.3,16.3,0,0,0,17.2,38.7,0
2020/8/30 22:15,18.2,3.7,0,0,0,17.1,38.9,0
2020/8/30 22:30,18.1,11.1,0,0,0,17,39,0
2020/8/30 22:45,18.1,19.9,0,0,0,16.9,39,0
2020/8/30 23:00,18,16.1,0,0,0,16.8,39.1,0
2020/8/30 23:15,18,62.3,0,0,0,16.8,39.2,0
2020/8/30 23:30,17.8,97,0,0,0,16.6,39.4,0
2020/8/30 23:45,17.7,77.2,0,0,0,16.5,39.5,0
2020/8/31 0:00,17.6,24.6,0,0,0,16.4,39.7,0
2020/8/31 0:15,17.5,9.8,0,0,0,16.3,39.9,0
2020/8/31 0:30,17.4,6.9,0,0,0,16.2,40.2,0
2020/8/31 0:45,17.3,0.1,0,0,0,16.1,40.4,0
2020/8/31 1:00,17.2,1.1,0,0,0,16,40.6,0
2020/8/31 1:15,17.1,1.9,0,0,0,15.9,40.9,0
2020/8/31 1:30,16.9,2.1,0,0,0,15.7,41.3,0
2020/8/31 1:45,16.8,6.1,0,0,0,15.6,41.7,0
2020/8/31 2:00,16.6,1.7,0,0,0,15.4,42.1,0
2020/8/31 2:15,16.4,4.8,0,0,0,15.3,42.8,0
2020/8/31 2:30,16,8.5,0,0,0,15.3,43.7,0
2020/8/31 2:45,15.7,15.2,0,0,0,15.3,44.6,0
2020/8/31 3:00,15.4,15,0,0,0,15.3,45.6,0
2020/8/31 3:15,15.1,0.1,0,0,0,15.2,46.2,0
2020/8/31 3:30,15,0,0,0,0,15.2,46.5,0
2020/8/31 3:45,14.8,0,0,0,0,15.1,46.9,0
2020/8/31 4:00,14.7,0,0,0,0,15.1,47.2,0
2020/8/31 4:15,14.6,0,0,0,0,15,47.3,0
2020/8/31 4:30,14.5,0,0,0,0,14.9,47.3,0
2020/8/31 4:45,14.5,0,0,0,0,14.8,47.3,0
2020/8/31 5:00,14.4,0,0,0,0,14.8,47.3,0
2020/8/31 5:15,14.3,0,0,0,0,14.7,47.5,0
2020/8/31 5:30,14.1,1,0,0,0,14.6,47.8,0
2020/8/31 5:45,14,2,0,0,0,14.5,48.1,0
2020/8/31 6:00,13.9,3.3,0,0,0,14.5,48.4,0
2020/8/31 6:15,13.7,1.6,0,0,0,14.4,48.7,0
2020/8/31 6:30,13.6,0,0,0,0,14.3,48.9,0
2020/8/31 6:45,13.5,0,0,0,0,14.2,49.2,0
2020/8/31 7:00,13.4,0,0,0,0,14.1,49.4,0
2020/8/31 7:15,13.3,0,0,0,0,14,49.6,0
2020/8/31 7:30,13.2,2,0,0,0,14,49.7,0
2020/8/31 7:45,13.2,3.6,0,0,0,13.9,49.8,0
2020/8/31 8:00,13.1,0,0,0,0,13.8,49.8,0
2020/8/31 8:15,13.5,0,1,2,1,13.6,48.6,0.1253
2020/8/31 8:30,14.3,0,15,37,18,13.5,46.2,2.25324
2020/8/31 8:45,15.1,0,31,148,46,13.3,44,5.75138
2020/8/31 9:00,15.9,0,46,263,83,13.1,41.9,10.41982
2020/8/31 9:15,16.5,0,58,359,127,13,40.1,15.96517
2020/8/31 9:30,17.1,0,69,439,174,12.9,38.6,21.84396
2020/8/31 9:45,17.7,0,78,507,224,12.8,37.2,28.18592
2020/8/31 10:00,18.3,3.2,102,490,264,12.7,35.8,33.15576
2020/8/31 10:15,18.8,12.8,164,312,283,12.6,34.6,35.45141
2020/8/31 10:30,19.3,11.4,174,371,333,12.5,33.5,41.75154
2020/8/31 10:45,19.7,7.1,159,501,395,12.5,32.5,49.63175
2020/8/31 11:00,20.2,4.8,151,584,451,12.4,31.4,56.58697
2020/8/31 11:15,20.6,2.7,139,665,507,12.3,30.5,63.51189
2020/8/31 11:30,21,0.4,116,756,564,12.2,29.5,70.9512
2020/8/31 11:45,21.4,0,115,786,609,12.1,28.6,76.27725
2020/8/31 12:00,21.7,0,117,804,650,12,27.8,81.8545
2020/8/31 12:15,22.1,0,119,820,688,11.9,26.8,86.01376
2020/8/31 12:30,22.4,0,120,833,723,11.8,25.9,90.8811
2020/8/31 12:45,22.8,0,121,844,755,11.8,24.9,94.79025
2020/8/31 13:00,23.1,0,122,854,784,11.7,24,98.12544
2020/8/31 13:15,23.4,0,123,862,809,11.6,23.2,101.23826
2020/8/31 13:30,23.7,0,124,868,830,11.6,22.4,103.8662
2020/8/31 13:45,24,0,124,874,848,11.5,21.6,106.27984
2020/8/31 14:00,24.3,0,125,878,863,11.5,20.9,108.15116
2020/8/31 14:15,24.5,0,125,882,874,11.4,20.2,109.41606
2020/8/31 14:30,24.8,0,125,885,881,11.2,19.4,110.26596
2020/8/31 14:45,25,0,125,886,885,10.9,18.7,111.05865
2020/8/31 15:00,25.3,0,124,887,885,10.7,18.1,111.48345
2020/8/31 15:15,25.5,0,124,887,880,10.6,17.5,110.0088
2020/8/31 15:30,25.7,0,123,885,872,10.5,17,109.74992
2020/8/31 15:45,25.9,0,123,883,860,10.4,16.6,107.5258
2020/8/31 16:00,26,0,122,880,844,10.3,16.1,106.2174
2020/8/31 16:15,26.2,0,120,875,825,10.2,15.7,103.2075
2020/8/31 16:30,26.3,0,119,870,802,10.2,15.3,100.5307
2020/8/31 16:45,26.5,0,117,863,775,10.1,14.9,96.968
2020/8/31 17:00,26.6,0,115,855,745,10,14.5,93.17715
2020/8/31 17:15,26.7,0,113,845,712,9.9,14.2,89.37736
2020/8/31 17:30,26.8,0,111,833,676,9.8,14,84.58788
2020/8/31 17:45,26.9,0,109,820,637,9.8,13.7,80.22378
2020/8/31 18:00,26.9,0,106,804,596,9.7,13.5,75.08408
2020/8/31 18:15,26.9,0,103,786,552,9.6,13.3,69.48024
2020/8/31 18:30,26.9,0,99,765,506,9.5,13.3,63.54348
2020/8/31 18:45,26.8,0,95,740,458,9.5,13.2,57.60266
2020/8/31 19:00,26.8,0,91,710,409,9.4,13.1,51.36222
2020/8/31 19:15,26.6,0,87,676,359,9.3,13.1,45.0904
2020/8/31 19:30,26.5,0,81,635,308,9.3,13.2,38.56776
2020/8/31 19:45,26.3,0,75,586,257,9.2,13.3,32.32803
2020/8/31 20:00,26.1,0,68,526,206,9.2,13.4,25.82416
2020/8/31 20:15,25.3,0.4,60,447,156,9.2,14.1,19.59204
2020/8/31 20:30,24,14,62,193,97,9.3,15.5,12.18708
2020/8/31 20:45,22.7,44.4,39,1,39,9.4,17.1,4.89528
2020/8/31 21:00,21.4,39.3,17,7,18,9.6,18.9,2.26008
2020/8/31 21:15,20.6,0.3,6,13,7,9.7,20.2,0.88186
2020/8/31 21:30,20.1,0,0,0,0,9.7,20.8,0
2020/8/31 21:45,19.7,0,0,0,0,9.8,21.4,0
2020/8/31 22:00,19.2,0,0,0,0,9.8,22.1,0
2020/8/31 22:15,18.9,0,0,0,0,9.8,22.5,0
2020/8/31 22:30,18.8,0,0,0,0,9.9,22.8,0
2020/8/31 22:45,18.6,5.2,0,0,0,9.9,23,0
2020/8/31 23:00,18.5,14.2,0,0,0,9.9,23.3,0
2020/8/31 23:15,18.4,62.5,0,0,0,9.9,23.5,0
2020/8/31 23:30,18.2,96.4,0,0,0,9.9,23.7,0
2020/8/31 23:45,18.1,75.7,0,0,0,9.8,24,0
2020/9/1 0:00,18,20.9,0,0,0,9.8,24.2,0
2020/9/1 0:15,17.9,0.1,0,0,0,9.8,24.4,0
2020/9/1 0:30,17.8,0,0,0,0,9.7,24.5,0
2020/9/1 0:45,17.7,0,0,0,0,9.7,24.7,0
2020/9/1 1:00,17.7,0,0,0,0,9.6,24.8,0
2020/9/1 1:15,17.5,0.2,0,0,0,9.6,25.2,0
2020/9/1 1:30,17.1,6.2,0,0,0,9.5,25.7,0
2020/9/1 1:45,16.8,14.5,0,0,0,9.5,26.3,0
2020/9/1 2:00,16.5,14.9,0,0,0,9.4,26.9,0
2020/9/1 2:15,16.3,15.5,0,0,0,9.5,27.3,0
2020/9/1 2:30,16.2,20.5,0,0,0,9.6,27.7,0
2020/9/1 2:45,16.1,27.2,0,0,0,9.7,28.1,0
2020/9/1 3:00,16,12.3,0,0,0,9.8,28.5,0
2020/9/1 3:15,15.9,2.5,0,0,0,9.9,28.7,0
2020/9/1 3:30,15.8,10.2,0,0,0,9.9,28.9,0
2020/9/1 3:45,15.7,23.9,0,0,0,9.9,29.1,0
2020/9/1 4:00,15.6,30.8,0,0,0,9.9,29.2,0
2020/9/1 4:15,15.5,40.6,0,0,0,9.9,29.3,0
2020/9/1 4:30,15.5,49.5,0,0,0,9.9,29.3,0
2020/9/1 4:45,15.5,55.8,0,0,0,9.9,29.4,0
2020/9/1 5:00,15.5,58,0,0,0,9.9,29.4,0
2020/9/1 5:15,15.4,49.6,0,0,0,9.9,29.5,0
2020/9/1 5:30,15.3,42.4,0,0,0,10,29.7,0
2020/9/1 5:45,15.2,48.3,0,0,0,10,30,0
2020/9/1 6:00,15.1,60.5,0,0,0,10,30.2,0
2020/9/1 6:15,15,44.6,0,0,0,10.1,30.4,0
2020/9/1 6:30,14.8,43.6,0,0,0,10.2,30.6,0
2020/9/1 6:45,14.7,42.6,0,0,0,10.2,30.8,0
2020/9/1 7:00,14.6,40.4,0,0,0,10.3,31.1,0
2020/9/1 7:15,14.5,39.7,0,0,0,10.3,31.4,0
2020/9/1 7:30,14.3,39.5,0,0,0,10.3,31.7,0
2020/9/1 7:45,14.1,47.9,0,0,0,10.3,32,0
2020/9/1 8:00,13.9,53.3,0,0,0,10.3,32.3,0
2020/9/1 8:15,14.2,38.9,1,0,1,10.4,31.8,0.12524
2020/9/1 8:30,15,32.9,11,22,13,10.5,30.6,1.63592
2020/9/1 8:45,15.8,22.5,30,38,33,10.7,29.5,4.12896
2020/9/1 9:00,16.5,32.8,56,0,56,10.8,28.4,7.05152
2020/9/1 9:15,17.3,38.3,79,0,79,10.8,27.3,9.93425
2020/9/1 9:30,17.9,28.1,122,18,127,10.8,26.1,15.97406
2020/9/1 9:45,18.6,11.6,112,300,201,10.7,25,25.18731
2020/9/1 10:00,19.3,15.9,155,235,231,10.6,24,29.09445
2020/9/1 10:15,20,21.4,198,155,257,10.6,23.1,32.31261
2020/9/1 10:30,20.6,23.8,232,132,288,10.7,22.2,36.21312
2020/9/1 10:45,21.2,18.6,229,253,348,10.7,21.4,43.63572
2020/9/1 11:00,21.8,10.2,192,460,428,10.8,20.6,53.82528
2020/9/1 11:15,22.4,1.7,126,703,513,10.8,19.9,64.41228
2020/9/1 11:30,22.9,5.4,174,616,536,10.7,19.2,67.15544
2020/9/1 11:45,23.5,5.3,184,626,576,10.6,18.5,72.21888
2020/9/1 12:00,24,5.4,199,625,611,10.6,17.9,76.46665
2020/9/1 12:15,24.5,1.7,163,731,669,10.5,17.3,84.28062
2020/9/1 12:30,24.8,0,149,782,713,10.5,16.9,89.20343
2020/9/1 12:45,25.2,0,155,787,743,10.5,16.4,92.96416
2020/9/1 13:00,25.6,0,155,800,772,10.5,16,97.21796
2020/9/1 13:15,25.9,0,156,810,798,10.5,15.6,100.54002
2020/9/1 13:30,26.1,0,156,819,820,10.5,15.2,102.6968
2020/9/1 13:45,26.3,0,156,827,839,10.5,14.8,105.37001
2020/9/1 14:00,26.5,0,156,833,854,10.4,14.4,107.32218
2020/9/1 14:15,26.7,0,155,838,864,10.4,14.1,108.648
2020/9/1 14:30,26.9,0,155,841,871,10.5,13.8,109.746
2020/9/1 14:45,27,0,154,844,875,10.5,13.6,110.04875
2020/9/1 15:00,27.2,0,153,845,874,10.5,13.3,109.50346
2020/9/1 15:15,27.4,0,151,845,869,10.5,13,108.65107
2020/9/1 15:30,27.5,0,150,845,861,10.5,12.6,108.13299
2020/9/1 15:45,27.7,0,148,844,849,10.4,12.3,106.32876
2020/9/1 16:00,27.9,0,145,841,833,10.4,12,104.69977
2020/9/1 16:15,28,0,143,838,814,10.3,11.7,102.23026
2020/9/1 16:30,28.1,0,140,834,791,10.2,11.5,99.17558
2020/9/1 16:45,28.2,0,137,828,765,10.1,11.2,95.95395
2020/9/1 17:00,28.3,0,134,821,735,10.1,11,92.48505
2020/9/1 17:15,28.4,0,130,812,703,10,10.8,88.05778
2020/9/1 17:30,28.4,0,126,801,667,9.9,10.7,83.46838
2020/9/1 17:45,28.4,0,122,789,628,9.9,10.5,78.90192
2020/9/1 18:00,28.5,0,118,774,587,9.8,10.4,73.79764
2020/9/1 18:15,28.4,0,113,757,543,9.8,10.3,68.16279
2020/9/1 18:30,28.4,0,108,737,497,9.8,10.2,62.622
2020/9/1 18:45,28.3,0,103,714,450,9.8,10.2,56.322
2020/9/1 19:00,28.2,0,97,686,401,9.9,10.1,50.3656
2020/9/1 19:15,28.1,0,91,654,351,9.9,10.1,44.17686
2020/9/1 19:30,28,0,84,615,301,9.9,10.2,37.88386
2020/9/1 19:45,27.9,0,76,569,250,9.9,10.2,31.415
2020/9/1 20:00,27.7,0,68,512,200,9.9,10.3,25.188
2020/9/1 20:15,26.9,1.3,60,429,150,9.9,10.8,18.8925
2020/9/1 20:30,25.4,31.2,64,59,75,9.8,11.7,9.39225
2020/9/1 20:45,24,53.9,31,0,31,9.7,12.8,3.88833
2020/9/1 21:00,22.5,44.2,14,6,14,9.7,13.9,1.75462
2020/9/1 21:15,21.5,0.4,5,11,6,9.7,14.8,0.7524
2020/9/1 21:30,20.8,0,0,0,0,9.7,15.4,0
2020/9/1 21:45,20.2,0,0,0,0,9.7,16,0
2020/9/1 22:00,19.5,0,0,0,0,9.7,16.7,0
2020/9/1 22:15,19.2,0,0,0,0,9.8,17,0
2020/9/1 22:30,19.2,1.1,0,0,0,9.8,17,0
2020/9/1 22:45,19.1,12.3,0,0,0,9.8,17.1,0
2020/9/1 23:00,19.1,19.4,0,0,0,9.9,17.1,0
2020/9/1 23:15,19,55.7,0,0,0,9.9,17.1,0
2020/9/1 23:30,19,91.2,0,0,0,9.8,17,0
2020/9/1 23:45,18.9,71.9,0,0,0,9.8,16.9,0
2020/9/2 0:00,18.8,21.1,0,0,0,9.8,16.9,0
2020/9/2 0:15,18.6,0.1,0,0,0,9.7,17,0
2020/9/2 0:30,18.3,0,0,0,0,9.7,17.3,0
2020/9/2 0:45,18.1,0.2,0,0,0,9.7,17.6,0
2020/9/2 1:00,17.8,6.3,0,0,0,9.7,17.8,0
2020/9/2 1:15,17.5,11.8,0,0,0,9.7,18.1,0
2020/9/2 1:30,17.4,5.2,0,0,0,9.7,18.3,0
2020/9/2 1:45,17.2,7,0,0,0,9.6,18.5,0
2020/9/2 2:00,17.1,11.4,0,0,0,9.6,18.7,0
2020/9/2 2:15,16.9,19.3,0,0,0,9.6,19,0
2020/9/2 2:30,16.8,19.6,0,0,0,9.6,19.2,0
2020/9/2 2:45,16.7,17.5,0,0,0,9.6,19.4,0
2020/9/2 3:00,16.7,16.9,0,0,0,9.6,19.6,0
2020/9/2 3:15,16.6,8.9,0,0,0,9.5,19.7,0
2020/9/2 3:30,16.6,9.3,0,0,0,9.5,19.7,0
2020/9/2 3:45,16.7,9.4,0,0,0,9.4,19.6,0
2020/9/2 4:00,16.7,9.3,0,0,0,9.3,19.6,0
2020/9/2 4:15,16.6,13,0,0,0,9.3,19.6,0
2020/9/2 4:30,16.5,19.2,0,0,0,9.2,19.7,0
2020/9/2 4:45,16.4,19.9,0,0,0,9.1,19.8,0
2020/9/2 5:00,16.3,17.4,0,0,0,9.1,19.9,0
2020/9/2 5:15,16.2,16.1,0,0,0,9,20.1,0
2020/9/2 5:30,16.1,20.5,0,0,0,8.9,20.2,0
2020/9/2 5:45,16,21.2,0,0,0,8.8,20.4,0
2020/9/2 6:00,15.9,15.9,0,0,0,8.7,20.5,0
2020/9/2 6:15,15.7,0.1,0,0,0,8.6,20.7,0
2020/9/2 6:30,15.5,0,0,0,0,8.5,21,0
2020/9/2 6:45,15.3,0.4,0,0,0,8.4,21.2,0
2020/9/2 7:00,15.1,9,0,0,0,8.3,21.5,0
2020/9/2 7:15,14.9,4.4,0,0,0,8.2,21.7,0
2020/9/2 7:30,14.8,0,0,0,0,8.2,21.8,0
2020/9/2 7:45,14.7,0.2,0,0,0,8.2,22,0
2020/9/2 8:00,14.6,4.9,0,0,0,8.1,22.1,0
2020/9/2 8:15,14.9,11.4,0,2,1,8.1,21.8,0.12527
2020/9/2 8:30,15.5,2,12,79,18,8.1,20.9,2.26512
2020/9/2 8:45,16.2,4.9,32,139,45,8.2,20.2,5.65155
2020/9/2 9:00,16.9,1.3,48,214,77,8.2,19.4,9.63655
2020/9/2 9:15,17.6,0,64,274,115,8.2,18.6,14.47965
2020/9/2 9:30,18.4,0,79,350,161,8.2,17.6,20.19262
2020/9/2 9:45,19.2,0,92,416,209,8.2,16.8,26.18561
2020/9/2 10:00,20,3.4,120,401,250,8.3,15.9,31.3025
2020/9/2 10:15,20.8,10.7,170,286,278,8.3,15.2,34.78892
2020/9/2 10:30,21.5,13.8,207,250,312,8.2,14.5,39.24336
2020/9/2 10:45,22.2,10,204,357,371,8.2,13.8,46.65696
2020/9/2 11:00,22.9,5.4,186,493,437,8.2,13.2,55.00956
2020/9/2 11:15,23.5,3,176,579,494,8.2,12.6,61.85374
2020/9/2 11:30,24.1,2.6,181,612,540,8.2,12.1,67.8024
2020/9/2 11:45,24.8,1.8,178,656,587,8.2,11.6,73.86221
2020/9/2 12:00,25.4,0.2,164,721,638,8.2,11.2,80.1647
2020/9/2 12:15,25.9,0,166,743,677,8.2,10.9,85.13275
2020/9/2 12:30,26.4,0,169,757,713,8.2,10.9,89.33177
2020/9/2 12:45,26.9,0,172,769,745,8.2,10.8,93.20695
2020/9/2 13:00,27.4,0,174,780,774,8.1,10.8,96.89706
2020/9/2 13:15,27.7,0,176,789,800,8.1,10.8,100.784
2020/9/2 13:30,28,0,178,797,822,8.1,10.9,103.52268
2020/9/2 13:45,28.2,0,179,803,840,8,10.9,105.7308
2020/9/2 14:00,28.5,0,180,808,855,8,11,107.5761
2020/9/2 14:15,28.7,0,181,811,865,8,11,108.16825
2020/9/2 14:30,28.9,0,181,812,871,8.2,11,109.42373
2020/9/2 14:45,29.1,0,181,813,873,8.4,11,109.48293
2020/9/2 15:00,29.3,0,181,812,871,8.6,11,109.72858
2020/9/2 15:15,29.5,0,180,810,866,8.7,10.9,108.3366
2020/9/2 15:30,29.6,0,180,808,857,8.6,10.6,107.95629
2020/9/2 15:45,29.8,0,178,805,845,8.6,10.4,105.85315
2020/9/2 16:00,29.9,0,177,800,828,8.6,10.1,103.74012
2020/9/2 16:15,30.1,0,175,794,808,8.5,9.9,101.58176
2020/9/2 16:30,30.2,0,173,787,784,8.5,9.7,98.52528
2020/9/2 16:45,30.3,0,170,778,757,8.4,9.5,94.71584
2020/9/2 17:00,30.4,0,167,768,727,8.3,9.3,91.08583
2020/9/2 17:15,30.4,0,163,756,693,8.3,9.2,87.21405
2020/9/2 17:30,30.4,0,159,741,656,8.3,9,82.24928
2020/9/2 17:45,30.4,0,155,725,616,8.2,8.9,77.20328
2020/9/2 18:00,30.4,0,150,705,574,8.2,8.8,71.88202
2020/9/2 18:15,30.4,0,145,683,529,8.1,8.7,66.47414
2020/9/2 18:30,30.3,0,139,657,483,8.1,8.7,60.78072
2020/9/2 18:45,30.2,0,132,627,434,8,8.6,54.4236
2020/9/2 19:00,30.1,0,124,592,384,8,8.6,48.35712
2020/9/2 19:15,30,0,116,552,333,8,8.6,41.69493
2020/9/2 19:30,29.7,0,106,505,282,8,8.6,35.40792
2020/9/2 19:45,29.5,0,95,451,231,8,8.6,29.0598
2020/9/2 20:00,29.3,0,83,388,181,8,8.7,22.7698
2020/9/2 20:15,28.7,6.4,80,218,127,7.9,8.8,15.88262
2020/9/2 20:30,27.8,27.7,64,18,67,7.8,9,8.41185
2020/9/2 20:45,26.9,48,29,0,29,7.7,9.2,3.64356
2020/9/2 21:00,26,40.5,12,2,13,7.6,9.5,1.63176
2020/9/2 21:15,25.3,0.4,4,4,4,7.6,9.7,0.50312
2020/9/2 21:30,24.7,0,0,0,0,7.6,9.9,0
2020/9/2 21:45,24.2,2.9,0,0,0,7.7,10.1,0
2020/9/2 22:00,23.7,12.9,0,0,0,7.7,10.4,0
2020/9/2 22:15,23.2,21.3,0,0,0,7.8,10.7,0
2020/9/2 22:30,22.9,27.4,0,0,0,7.9,11.1,0
2020/9/2 22:45,22.6,29.6,0,0,0,8,11.5,0
2020/9/2 23:00,22.2,29.5,0,0,0,8.1,11.9,0
2020/9/2 23:15,22,68.2,0,0,0,8.2,12.3,0
2020/9/2 23:30,21.8,93.2,0,0,0,8.4,12.5,0
2020/9/2 23:45,21.7,69.6,0,0,0,8.5,12.8,0
2020/9/3 0:00,21.5,39,0,0,0,8.6,13.1,0
2020/9/3 0:15,21.4,18.9,0,0,0,8.7,13.3,0
2020/9/3 0:30,21.4,20.3,0,0,0,8.6,13.5,0
2020/9/3 0:45,21.3,43.4,0,0,0,8.6,13.6,0
2020/9/3 1:00,21.3,36.5,0,0,0,8.5,13.8,0
2020/9/3 1:15,21.1,33.5,0,0,0,8.5,14,0
2020/9/3 1:30,20.9,33.4,0,0,0,8.5,14.2,0
